"URL","str1","Date","str2","Response body","Status","Content type","startTime","startDate","connectionState","interval","executionTime","minValue","endDate","endTime","dataFreshness","maxValue","id","startDate (#1)","hasChildren","level","area","dwell","name","value","id (#1)","index","maxDate","name (#1)","maxTime","maxValue (#1)"
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-10-03",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-10-03,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-10-03","all","daily",125,43985,"2016-10-03","23:59","2017-01-05T19:22:02.342+04:00",43985,56,"2016-10-03",true,"SUPERZONE","System Campus","5-1440",,43985,56,0,"2016-10-03","System Campus","00:00",43985
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-10-02",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-10-02,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-10-02","all","daily",127,54342,"2016-10-02","23:59","2017-01-05T19:22:02.342+04:00",54342,56,"2016-10-02",true,"SUPERZONE","System Campus","5-1440",,54342,56,0,"2016-10-02","System Campus","00:00",54342
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-10-01",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-10-01,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-10-01","all","daily",127,56379,"2016-10-01","23:59","2017-01-05T19:22:02.342+04:00",56379,56,"2016-10-01",true,"SUPERZONE","System Campus","5-1440",,56379,56,0,"2016-10-01","System Campus","00:00",56379
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-30",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-30,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-30","all","daily",126,55846,"2016-09-30","23:59","2017-01-05T19:22:02.342+04:00",55846,56,"2016-09-30",true,"SUPERZONE","System Campus","5-1440",,55846,56,0,"2016-09-30","System Campus","00:00",55846
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-29",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-29,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-29","all","daily",116,46796,"2016-09-29","23:59","2017-01-05T19:22:02.342+04:00",46796,56,"2016-09-29",true,"SUPERZONE","System Campus","5-1440",,46796,56,0,"2016-09-29","System Campus","00:00",46796
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-28",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-28,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-28","all","daily",124,43507,"2016-09-28","23:59","2017-01-05T19:22:02.342+04:00",43507,56,"2016-09-28",true,"SUPERZONE","System Campus","5-1440",,43507,56,0,"2016-09-28","System Campus","00:00",43507
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-27",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-27,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-27","all","daily",122,43389,"2016-09-27","23:59","2017-01-05T19:22:02.342+04:00",43389,56,"2016-09-27",true,"SUPERZONE","System Campus","5-1440",,43389,56,0,"2016-09-27","System Campus","00:00",43389
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-26",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-26,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-26","all","daily",139,41719,"2016-09-26","23:59","2017-01-05T19:22:02.342+04:00",41719,56,"2016-09-26",true,"SUPERZONE","System Campus","5-1440",,41719,56,0,"2016-09-26","System Campus","00:00",41719
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-25",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-25,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-25","all","daily",252,38586,"2016-09-25","23:59","2017-01-05T19:22:02.342+04:00",38586,56,"2016-09-25",true,"SUPERZONE","System Campus","5-1440",,38586,56,0,"2016-09-25","System Campus","00:00",38586
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-24",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-24,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-24","all","daily",121,48880,"2016-09-24","23:59","2017-01-05T19:22:02.342+04:00",48880,56,"2016-09-24",true,"SUPERZONE","System Campus","5-1440",,48880,56,0,"2016-09-24","System Campus","00:00",48880
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-23",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-23,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-23","all","daily",133,51124,"2016-09-23","23:59","2017-01-05T19:22:02.342+04:00",51124,56,"2016-09-23",true,"SUPERZONE","System Campus","5-1440",,51124,56,0,"2016-09-23","System Campus","00:00",51124
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-22",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-22,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-22","all","daily",128,44686,"2016-09-22","23:59","2017-01-05T19:22:02.342+04:00",44686,56,"2016-09-22",true,"SUPERZONE","System Campus","5-1440",,44686,56,0,"2016-09-22","System Campus","00:00",44686
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-21",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-21,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-21","all","daily",123,38702,"2016-09-21","23:59","2017-01-05T19:22:02.342+04:00",38702,56,"2016-09-21",true,"SUPERZONE","System Campus","5-1440",,38702,56,0,"2016-09-21","System Campus","00:00",38702
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-20",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-20,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-20","all","daily",275,37683,"2016-09-20","23:59","2017-01-05T19:22:02.342+04:00",37683,56,"2016-09-20",true,"SUPERZONE","System Campus","5-1440",,37683,56,0,"2016-09-20","System Campus","00:00",37683
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-19",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-19,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-19","all","daily",124,36553,"2016-09-19","23:59","2017-01-05T19:22:02.342+04:00",36553,56,"2016-09-19",true,"SUPERZONE","System Campus","5-1440",,36553,56,0,"2016-09-19","System Campus","00:00",36553
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-18",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-18,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-18","all","daily",295,37465,"2016-09-18","23:59","2017-01-05T19:22:02.342+04:00",37465,56,"2016-09-18",true,"SUPERZONE","System Campus","5-1440",,37465,56,0,"2016-09-18","System Campus","00:00",37465
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-17",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-17,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-17","all","daily",118,48851,"2016-09-17","23:59","2017-01-05T19:22:02.342+04:00",48851,56,"2016-09-17",true,"SUPERZONE","System Campus","5-1440",,48851,56,0,"2016-09-17","System Campus","00:00",48851
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-16",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-16,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-16","all","daily",106,48606,"2016-09-16","23:59","2017-01-05T19:22:02.342+04:00",48606,56,"2016-09-16",true,"SUPERZONE","System Campus","5-1440",,48606,56,0,"2016-09-16","System Campus","00:00",48606
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-15",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-15,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-15","all","daily",236,48280,"2016-09-15","23:59","2017-01-05T19:22:02.342+04:00",48280,56,"2016-09-15",true,"SUPERZONE","System Campus","5-1440",,48280,56,0,"2016-09-15","System Campus","00:00",48280
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-14",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-14,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-14","all","daily",101,44926,"2016-09-14","23:59","2017-01-05T19:22:02.342+04:00",44926,56,"2016-09-14",true,"SUPERZONE","System Campus","5-1440",,44926,56,0,"2016-09-14","System Campus","00:00",44926
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-13",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-13,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-13","all","daily",103,51979,"2016-09-13","23:59","2017-01-05T19:22:02.342+04:00",51979,56,"2016-09-13",true,"SUPERZONE","System Campus","5-1440",,51979,56,0,"2016-09-13","System Campus","00:00",51979
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-12",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-12,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-12","all","daily",101,56139,"2016-09-12","23:59","2017-01-05T19:22:02.342+04:00",56139,56,"2016-09-12",true,"SUPERZONE","System Campus","5-1440",,56139,56,0,"2016-09-12","System Campus","00:00",56139
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-11",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-11,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-11","all","daily",143,55948,"2016-09-11","23:59","2017-01-05T19:22:02.342+04:00",55948,56,"2016-09-11",true,"SUPERZONE","System Campus","5-1440",,55948,56,0,"2016-09-11","System Campus","00:00",55948
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-10",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-10,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-10","all","daily",189,57394,"2016-09-10","23:59","2017-01-05T19:22:02.342+04:00",57394,56,"2016-09-10",true,"SUPERZONE","System Campus","5-1440",,57394,56,0,"2016-09-10","System Campus","00:00",57394
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-09",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-09,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-09","all","daily",105,56228,"2016-09-09","23:59","2017-01-05T19:22:02.342+04:00",56228,56,"2016-09-09",true,"SUPERZONE","System Campus","5-1440",,56228,56,0,"2016-09-09","System Campus","00:00",56228
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-08",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-08,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-08","all","daily",103,49816,"2016-09-08","23:59","2017-01-05T19:22:02.342+04:00",49816,56,"2016-09-08",true,"SUPERZONE","System Campus","5-1440",,49816,56,0,"2016-09-08","System Campus","00:00",49816
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-07",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-07,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-07","all","daily",104,44126,"2016-09-07","23:59","2017-01-05T19:22:02.342+04:00",44126,56,"2016-09-07",true,"SUPERZONE","System Campus","5-1440",,44126,56,0,"2016-09-07","System Campus","00:00",44126
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-06",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-06,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-06","all","daily",107,43289,"2016-09-06","23:59","2017-01-05T19:22:02.342+04:00",43289,56,"2016-09-06",true,"SUPERZONE","System Campus","5-1440",,43289,56,0,"2016-09-06","System Campus","00:00",43289
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-05",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-05,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-05","all","daily",138,42337,"2016-09-05","23:59","2017-01-05T19:22:02.342+04:00",42337,56,"2016-09-05",true,"SUPERZONE","System Campus","5-1440",,42337,56,0,"2016-09-05","System Campus","00:00",42337
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-04",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-04,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-04","all","daily",106,44452,"2016-09-04","23:59","2017-01-05T19:22:02.342+04:00",44452,56,"2016-09-04",true,"SUPERZONE","System Campus","5-1440",,44452,56,0,"2016-09-04","System Campus","00:00",44452
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-03",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-03,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-03","all","daily",109,52142,"2016-09-03","23:59","2017-01-05T19:22:02.342+04:00",52142,56,"2016-09-03",true,"SUPERZONE","System Campus","5-1440",,52142,56,0,"2016-09-03","System Campus","00:00",52142
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-02",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-02,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-02","all","daily",116,57413,"2016-09-02","23:59","2017-01-05T19:22:02.342+04:00",57413,56,"2016-09-02",true,"SUPERZONE","System Campus","5-1440",,57413,56,0,"2016-09-02","System Campus","00:00",57413
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-09-01",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-09-01,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-09-01","all","daily",887,49232,"2016-09-01","23:59","2017-01-05T19:22:02.342+04:00",49232,56,"2016-09-01",true,"SUPERZONE","System Campus","5-1440",,49232,56,0,"2016-09-01","System Campus","00:00",49232
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-31",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-31,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-31","all","daily",233,45314,"2016-08-31","23:59","2017-01-05T19:22:02.342+04:00",45314,56,"2016-08-31",true,"SUPERZONE","System Campus","5-1440",,45314,56,0,"2016-08-31","System Campus","00:00",45314
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-30",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-30,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-30","all","daily",105,43377,"2016-08-30","23:59","2017-01-05T19:22:02.342+04:00",43377,56,"2016-08-30",true,"SUPERZONE","System Campus","5-1440",,43377,56,0,"2016-08-30","System Campus","00:00",43377
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-29",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-29,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-29","all","daily",112,45298,"2016-08-29","23:59","2017-01-05T19:22:02.342+04:00",45298,56,"2016-08-29",true,"SUPERZONE","System Campus","5-1440",,45298,56,0,"2016-08-29","System Campus","00:00",45298
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-28",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-28,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-28","all","daily",107,42160,"2016-08-28","23:59","2017-01-05T19:22:02.342+04:00",42160,56,"2016-08-28",true,"SUPERZONE","System Campus","5-1440",,42160,56,0,"2016-08-28","System Campus","00:00",42160
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-27",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-27,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-27","all","daily",104,50646,"2016-08-27","23:59","2017-01-05T19:22:02.342+04:00",50646,56,"2016-08-27",true,"SUPERZONE","System Campus","5-1440",,50646,56,0,"2016-08-27","System Campus","00:00",50646
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-26",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-26,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-26","all","daily",126,52356,"2016-08-26","23:59","2017-01-05T19:22:02.342+04:00",52356,56,"2016-08-26",true,"SUPERZONE","System Campus","5-1440",,52356,56,0,"2016-08-26","System Campus","00:00",52356
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-25",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-25,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-25","all","daily",104,47253,"2016-08-25","23:59","2017-01-05T19:22:02.342+04:00",47253,56,"2016-08-25",true,"SUPERZONE","System Campus","5-1440",,47253,56,0,"2016-08-25","System Campus","00:00",47253
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-24",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-24,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-24","all","daily",128,40608,"2016-08-24","23:59","2017-01-05T19:22:02.342+04:00",40608,56,"2016-08-24",true,"SUPERZONE","System Campus","5-1440",,40608,56,0,"2016-08-24","System Campus","00:00",40608
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-23",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-23,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-23","all","daily",103,42560,"2016-08-23","23:59","2017-01-05T19:22:02.342+04:00",42560,56,"2016-08-23",true,"SUPERZONE","System Campus","5-1440",,42560,56,0,"2016-08-23","System Campus","00:00",42560
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-22",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-22,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-22","all","daily",235,38465,"2016-08-22","23:59","2017-01-05T19:22:02.342+04:00",38465,56,"2016-08-22",true,"SUPERZONE","System Campus","5-1440",,38465,56,0,"2016-08-22","System Campus","00:00",38465
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-21",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-21,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-21","all","daily",102,42725,"2016-08-21","23:59","2017-01-05T19:22:02.342+04:00",42725,56,"2016-08-21",true,"SUPERZONE","System Campus","5-1440",,42725,56,0,"2016-08-21","System Campus","00:00",42725
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-20",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-20,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-20","all","daily",100,51645,"2016-08-20","23:59","2017-01-05T19:22:02.342+04:00",51645,56,"2016-08-20",true,"SUPERZONE","System Campus","5-1440",,51645,56,0,"2016-08-20","System Campus","00:00",51645
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-19",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-19,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-19","all","daily",38,4549,"2016-08-19","23:59","2017-01-05T19:22:02.342+04:00",4549,56,"2016-08-19",true,"SUPERZONE","System Campus","5-1440",,4549,56,0,"2016-08-19","System Campus","00:00",4549
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-18",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-18,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-18","all","daily",76,4917,"2016-08-18","23:59","2017-01-05T19:22:02.342+04:00",4917,56,"2016-08-18",true,"SUPERZONE","System Campus","5-1440",,4917,56,0,"2016-08-18","System Campus","00:00",4917
