"URL","str1","Date","str2","Response body","Status","Content type","startTime","startDate","connectionState","interval","executionTime","minValue","endDate","endTime","dataFreshness","maxValue","id","startDate (#1)","hasChildren","level","area","dwell","name","value","id (#1)","index","maxDate","name (#1)","maxTime","maxValue (#1)"
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-17",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-17,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-17","all","daily",122,8491,"2016-08-17","23:59","2017-01-05T19:22:02.342+04:00",8491,56,"2016-08-17",true,"SUPERZONE","System Campus","5-1440",,8491,56,0,"2016-08-17","System Campus","00:00",8491
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-16",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-16,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-16","all","daily",57,10127,"2016-08-16","23:59","2017-01-05T19:22:02.342+04:00",10127,56,"2016-08-16",true,"SUPERZONE","System Campus","5-1440",,10127,56,0,"2016-08-16","System Campus","00:00",10127
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-15",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-15,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-15","all","daily",85,20306,"2016-08-15","23:59","2017-01-05T19:22:02.342+04:00",20306,56,"2016-08-15",true,"SUPERZONE","System Campus","5-1440",,20306,56,0,"2016-08-15","System Campus","00:00",20306
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-14",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-14,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-14","all","daily",117,19606,"2016-08-14","23:59","2017-01-05T19:22:02.342+04:00",19606,56,"2016-08-14",true,"SUPERZONE","System Campus","5-1440",,19606,56,0,"2016-08-14","System Campus","00:00",19606
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-13",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-13,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-13","all","daily",141,34065,"2016-08-13","23:59","2017-01-05T19:22:02.342+04:00",34065,56,"2016-08-13",true,"SUPERZONE","System Campus","5-1440",,34065,56,0,"2016-08-13","System Campus","00:00",34065
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-12",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-12,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-12","all","daily",353,39727,"2016-08-12","23:59","2017-01-05T19:22:02.342+04:00",39727,56,"2016-08-12",true,"SUPERZONE","System Campus","5-1440",,39727,56,0,"2016-08-12","System Campus","00:00",39727
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-11",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-11,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-11","all","daily",100,50478,"2016-08-11","23:59","2017-01-05T19:22:02.342+04:00",50478,56,"2016-08-11",true,"SUPERZONE","System Campus","5-1440",,50478,56,0,"2016-08-11","System Campus","00:00",50478
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-10",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-10,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-10","all","daily",99,46464,"2016-08-10","23:59","2017-01-05T19:22:02.342+04:00",46464,56,"2016-08-10",true,"SUPERZONE","System Campus","5-1440",,46464,56,0,"2016-08-10","System Campus","00:00",46464
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-09",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-09,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-09","all","daily",103,45714,"2016-08-09","23:59","2017-01-05T19:22:02.342+04:00",45714,56,"2016-08-09",true,"SUPERZONE","System Campus","5-1440",,45714,56,0,"2016-08-09","System Campus","00:00",45714
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-08",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-08,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-08","all","daily",101,46807,"2016-08-08","23:59","2017-01-05T19:22:02.342+04:00",46807,56,"2016-08-08",true,"SUPERZONE","System Campus","5-1440",,46807,56,0,"2016-08-08","System Campus","00:00",46807
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-07",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-07,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-07","all","daily",104,45177,"2016-08-07","23:59","2017-01-05T19:22:02.342+04:00",45177,56,"2016-08-07",true,"SUPERZONE","System Campus","5-1440",,45177,56,0,"2016-08-07","System Campus","00:00",45177
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-06",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-06,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-06","all","daily",117,51382,"2016-08-06","23:59","2017-01-05T19:22:02.342+04:00",51382,56,"2016-08-06",true,"SUPERZONE","System Campus","5-1440",,51382,56,0,"2016-08-06","System Campus","00:00",51382
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-05",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-05,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-05","all","daily",110,55254,"2016-08-05","23:59","2017-01-05T19:22:02.342+04:00",55254,56,"2016-08-05",true,"SUPERZONE","System Campus","5-1440",,55254,56,0,"2016-08-05","System Campus","00:00",55254
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-04",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-04,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-04","all","daily",117,50983,"2016-08-04","23:59","2017-01-05T19:22:02.342+04:00",50983,56,"2016-08-04",true,"SUPERZONE","System Campus","5-1440",,50983,56,0,"2016-08-04","System Campus","00:00",50983
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-03",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-03,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-03","all","daily",99,45008,"2016-08-03","23:59","2017-01-05T19:22:02.342+04:00",45008,56,"2016-08-03",true,"SUPERZONE","System Campus","5-1440",,45008,56,0,"2016-08-03","System Campus","00:00",45008
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-02",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-02,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-02","all","daily",116,45711,"2016-08-02","23:59","2017-01-05T19:22:02.342+04:00",45711,56,"2016-08-02",true,"SUPERZONE","System Campus","5-1440",,45711,56,0,"2016-08-02","System Campus","00:00",45711
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-08-01",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-08-01,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-08-01","all","daily",101,46511,"2016-08-01","23:59","2017-01-05T19:22:02.342+04:00",46511,56,"2016-08-01",true,"SUPERZONE","System Campus","5-1440",,46511,56,0,"2016-08-01","System Campus","00:00",46511
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-31",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-31,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-31","all","daily",101,47774,"2016-07-31","23:59","2017-01-05T19:22:02.342+04:00",47774,56,"2016-07-31",true,"SUPERZONE","System Campus","5-1440",,47774,56,0,"2016-07-31","System Campus","00:00",47774
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-30",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-30,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-30","all","daily",106,53443,"2016-07-30","23:59","2017-01-05T19:22:02.342+04:00",53443,56,"2016-07-30",true,"SUPERZONE","System Campus","5-1440",,53443,56,0,"2016-07-30","System Campus","00:00",53443
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-29",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-29,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-29","all","daily",151,57523,"2016-07-29","23:59","2017-01-05T19:22:02.342+04:00",57523,56,"2016-07-29",true,"SUPERZONE","System Campus","5-1440",,57523,56,0,"2016-07-29","System Campus","00:00",57523
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-28",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-28,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-28","all","daily",109,51041,"2016-07-28","23:59","2017-01-05T19:22:02.342+04:00",51041,56,"2016-07-28",true,"SUPERZONE","System Campus","5-1440",,51041,56,0,"2016-07-28","System Campus","00:00",51041
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-27",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-27,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-27","all","daily",119,45375,"2016-07-27","23:59","2017-01-05T19:22:02.342+04:00",45375,56,"2016-07-27",true,"SUPERZONE","System Campus","5-1440",,45375,56,0,"2016-07-27","System Campus","00:00",45375
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-26",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-26,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-26","all","daily",100,47200,"2016-07-26","23:59","2017-01-05T19:22:02.342+04:00",47200,56,"2016-07-26",true,"SUPERZONE","System Campus","5-1440",,47200,56,0,"2016-07-26","System Campus","00:00",47200
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-25",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-25,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-25","all","daily",99,44212,"2016-07-25","23:59","2017-01-05T19:22:02.342+04:00",44212,56,"2016-07-25",true,"SUPERZONE","System Campus","5-1440",,44212,56,0,"2016-07-25","System Campus","00:00",44212
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-24",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-24,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-24","all","daily",96,44128,"2016-07-24","23:59","2017-01-05T19:22:02.342+04:00",44128,56,"2016-07-24",true,"SUPERZONE","System Campus","5-1440",,44128,56,0,"2016-07-24","System Campus","00:00",44128
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-23",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-23,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-23","all","daily",100,51446,"2016-07-23","23:59","2017-01-05T19:22:02.342+04:00",51446,56,"2016-07-23",true,"SUPERZONE","System Campus","5-1440",,51446,56,0,"2016-07-23","System Campus","00:00",51446
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-22",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-22,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-22","all","daily",128,56340,"2016-07-22","23:59","2017-01-05T19:22:02.342+04:00",56340,56,"2016-07-22",true,"SUPERZONE","System Campus","5-1440",,56340,56,0,"2016-07-22","System Campus","00:00",56340
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-21",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-21,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-21","all","daily",83,48539,"2016-07-21","23:59","2017-01-05T19:22:02.342+04:00",48539,56,"2016-07-21",true,"SUPERZONE","System Campus","5-1440",,48539,56,0,"2016-07-21","System Campus","00:00",48539
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-20",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-20,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-20","all","daily",119,41417,"2016-07-20","23:59","2017-01-05T19:22:02.342+04:00",41417,56,"2016-07-20",true,"SUPERZONE","System Campus","5-1440",,41417,56,0,"2016-07-20","System Campus","00:00",41417
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-19",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-19,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-19","all","daily",123,43903,"2016-07-19","23:59","2017-01-05T19:22:02.342+04:00",43903,56,"2016-07-19",true,"SUPERZONE","System Campus","5-1440",,43903,56,0,"2016-07-19","System Campus","00:00",43903
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-18",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-18,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-18","all","daily",125,40319,"2016-07-18","23:59","2017-01-05T19:22:02.342+04:00",40319,56,"2016-07-18",true,"SUPERZONE","System Campus","5-1440",,40319,56,0,"2016-07-18","System Campus","00:00",40319
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-17",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-17,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-17","all","daily",125,43808,"2016-07-17","23:59","2017-01-05T19:22:02.342+04:00",43808,56,"2016-07-17",true,"SUPERZONE","System Campus","5-1440",,43808,56,0,"2016-07-17","System Campus","00:00",43808
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-16",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-16,timeRange:00:00-23:59,durationCategories:5}",200,"application/json","00:00","2016-07-16","all","daily",109,49286,"2016-07-16","23:59","2017-01-05T19:22:02.342+04:00",49286,56,"2016-07-16",true,"SUPERZONE","System Campus","5-1440",,49286,56,0,"2016-07-16","System Campus","00:00",49286
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-15",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-15,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-14",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-14,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-13",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-13,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-12",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-12,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-11",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-11,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-10",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-10,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-09",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-09,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-08",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-08,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-07",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-07,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-06",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-06,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-05",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-05,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-04",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-04,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-03",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-03,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-02",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-02,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-07-01",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-07-01,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-30",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-30,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-29",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-29,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-28",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-28,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-27",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-27,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-26",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-26,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-25",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-25,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-24",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-24,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-23",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-23,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-22",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-22,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-21",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-21,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-20",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-20,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
"https://msedcc.maf.ae/api/analytics/v1/deviceCount","{areas:Campus,granularity:daily,period:","2016-06-19",",timeRange:00:00-23:59,durationCategories:5}","{areas:Campus,granularity:daily,period:2016-06-19,timeRange:00:00-23:59,durationCategories:5}",,,,,,,,,,,,,,,,,,,,,,,,,,
